Unnamed: 0,recipe_name,prep_time,cook_time,total_time,servings,yield,ingredients,directions,rating,url,cuisine_path,nutrition,timing,img_src,ingredient_list,cleaned_ingredients,units,quantity,preparation_notes
451,Gorgonzola Pear Pasta,10 mins,15 mins,25 mins,2,,"9 ounces penne pasta, 2 tablespoons butter, ½ cup grated Parmesan cheese, 3 tablespoons crumbled Gorgonzola cheese, ½ cup heavy whipping cream, 1 large pear, peeled and cubed, ½ cup chopped toasted walnuts,   ground black pepper to taste","Bring a large pot of lightly salted water to a rolling boil. Cook penne in the boiling water, stirring occasionally, until tender yet firm to the bite, about 11 minutes; drain.
Return drained pasta to the pot; stir butter, Parmesan cheese, and Gorgonzola cheese into pasta and place over medium heat; cook until the cheese is completely melted. Pour cream into pasta mixture; stir. Remove from heat and fold in pear. Top with walnuts. Season with pepper and serve.",4.6,https://www.allrecipes.com/recipe/206356/gorgonzola-pear-pasta/,/Main Dishes/Pasta/,"Total Fat 69g 88%, Saturated Fat 29g 146%, Cholesterol 147mg 49%, Sodium 712mg 31%, Total Carbohydrate 237g 86%, Dietary Fiber 28g 99%, Total Sugars 17g, Protein 74g, Vitamin C 5mg 26%, Calcium 389mg 30%, Iron 1mg 8%, Potassium 333mg 7%","Prep Time: 10 mins, Cook Time: 15 mins, Total Time: 25 mins, Servings: 2",https://www.allrecipes.com/thmb/oHJcVNwpTSwFVg_bJ32wQdVKXdQ=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/417586-bac5d533d4e040119a884043146e476c.jpg,½ cup chopped toasted walnuts,walnuts,cup,0.5,chopped | toasted
451,Gorgonzola Pear Pasta,10 mins,15 mins,25 mins,2,,"9 ounces penne pasta, 2 tablespoons butter, ½ cup grated Parmesan cheese, 3 tablespoons crumbled Gorgonzola cheese, ½ cup heavy whipping cream, 1 large pear, peeled and cubed, ½ cup chopped toasted walnuts,   ground black pepper to taste","Bring a large pot of lightly salted water to a rolling boil. Cook penne in the boiling water, stirring occasionally, until tender yet firm to the bite, about 11 minutes; drain.
Return drained pasta to the pot; stir butter, Parmesan cheese, and Gorgonzola cheese into pasta and place over medium heat; cook until the cheese is completely melted. Pour cream into pasta mixture; stir. Remove from heat and fold in pear. Top with walnuts. Season with pepper and serve.",4.6,https://www.allrecipes.com/recipe/206356/gorgonzola-pear-pasta/,/Main Dishes/Pasta/,"Total Fat 69g 88%, Saturated Fat 29g 146%, Cholesterol 147mg 49%, Sodium 712mg 31%, Total Carbohydrate 237g 86%, Dietary Fiber 28g 99%, Total Sugars 17g, Protein 74g, Vitamin C 5mg 26%, Calcium 389mg 30%, Iron 1mg 8%, Potassium 333mg 7%","Prep Time: 10 mins, Cook Time: 15 mins, Total Time: 25 mins, Servings: 2",https://www.allrecipes.com/thmb/oHJcVNwpTSwFVg_bJ32wQdVKXdQ=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/417586-bac5d533d4e040119a884043146e476c.jpg,ground black pepper to taste,black pepper,,,ground
582,Joy's Easy Banana Bread,15 mins,1 hrs,1 hrs 15 mins,10,1 9x5-inch loaf,"3  ripe bananas, mashed, 1 cup white sugar, 1  egg, ¼ cup melted butter, 1 ½ cups all-purpose flour, 1 teaspoon baking soda, 1 teaspoon salt","Preheat the oven to 325 degrees F (165 degrees C). Grease a 9x5-inch loaf pan.
Combine bananas, sugar, egg, and butter together in a bowl. Mix flour and baking soda together in a separate bowl; stir into banana mixture until batter is just mixed. Stir in salt; pour batter into the prepared loaf pan.
Bake in the preheated oven until a toothpick inserted in the center of the bread comes out clean, about 1 hour.











Dotdash Meredith Food Studios
",4.8,https://www.allrecipes.com/recipe/241707/joys-easy-banana-bread/,/Bread/Quick Bread Recipes/Fruit Bread Recipes/Banana Bread/,"Total Fat 5g 7%, Saturated Fat 3g 16%, Cholesterol 31mg 10%, Sodium 399mg 17%, Total Carbohydrate 42g 15%, Dietary Fiber 1g 5%, Total Sugars 24g, Protein 3g, Vitamin C 3mg 16%, Calcium 9mg 1%, Iron 1mg 6%, Potassium 155mg 3%","Prep Time: 15 mins, Cook Time: 1 hrs, Total Time: 1 hrs 15 mins, Servings: 10, Yield: 1 9x5-inch loaf",https://www.allrecipes.com/thmb/j7X-zgn5hOCJDqi21G0PHjZtPyQ=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/241707-joys-easy-banana-bread-mfs-287-a6d07a3519d74ba0b420fa5cbcef4909.jpg,3  ripe bananas,bananas,,3.0,ripe
582,Joy's Easy Banana Bread,15 mins,1 hrs,1 hrs 15 mins,10,1 9x5-inch loaf,"3  ripe bananas, mashed, 1 cup white sugar, 1  egg, ¼ cup melted butter, 1 ½ cups all-purpose flour, 1 teaspoon baking soda, 1 teaspoon salt","Preheat the oven to 325 degrees F (165 degrees C). Grease a 9x5-inch loaf pan.
Combine bananas, sugar, egg, and butter together in a bowl. Mix flour and baking soda together in a separate bowl; stir into banana mixture until batter is just mixed. Stir in salt; pour batter into the prepared loaf pan.
Bake in the preheated oven until a toothpick inserted in the center of the bread comes out clean, about 1 hour.











Dotdash Meredith Food Studios
",4.8,https://www.allrecipes.com/recipe/241707/joys-easy-banana-bread/,/Bread/Quick Bread Recipes/Fruit Bread Recipes/Banana Bread/,"Total Fat 5g 7%, Saturated Fat 3g 16%, Cholesterol 31mg 10%, Sodium 399mg 17%, Total Carbohydrate 42g 15%, Dietary Fiber 1g 5%, Total Sugars 24g, Protein 3g, Vitamin C 3mg 16%, Calcium 9mg 1%, Iron 1mg 6%, Potassium 155mg 3%","Prep Time: 15 mins, Cook Time: 1 hrs, Total Time: 1 hrs 15 mins, Servings: 10, Yield: 1 9x5-inch loaf",https://www.allrecipes.com/thmb/j7X-zgn5hOCJDqi21G0PHjZtPyQ=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/241707-joys-easy-banana-bread-mfs-287-a6d07a3519d74ba0b420fa5cbcef4909.jpg,mashed,,,,mashed
582,Joy's Easy Banana Bread,15 mins,1 hrs,1 hrs 15 mins,10,1 9x5-inch loaf,"3  ripe bananas, mashed, 1 cup white sugar, 1  egg, ¼ cup melted butter, 1 ½ cups all-purpose flour, 1 teaspoon baking soda, 1 teaspoon salt","Preheat the oven to 325 degrees F (165 degrees C). Grease a 9x5-inch loaf pan.
Combine bananas, sugar, egg, and butter together in a bowl. Mix flour and baking soda together in a separate bowl; stir into banana mixture until batter is just mixed. Stir in salt; pour batter into the prepared loaf pan.
Bake in the preheated oven until a toothpick inserted in the center of the bread comes out clean, about 1 hour.











Dotdash Meredith Food Studios
",4.8,https://www.allrecipes.com/recipe/241707/joys-easy-banana-bread/,/Bread/Quick Bread Recipes/Fruit Bread Recipes/Banana Bread/,"Total Fat 5g 7%, Saturated Fat 3g 16%, Cholesterol 31mg 10%, Sodium 399mg 17%, Total Carbohydrate 42g 15%, Dietary Fiber 1g 5%, Total Sugars 24g, Protein 3g, Vitamin C 3mg 16%, Calcium 9mg 1%, Iron 1mg 6%, Potassium 155mg 3%","Prep Time: 15 mins, Cook Time: 1 hrs, Total Time: 1 hrs 15 mins, Servings: 10, Yield: 1 9x5-inch loaf",https://www.allrecipes.com/thmb/j7X-zgn5hOCJDqi21G0PHjZtPyQ=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/241707-joys-easy-banana-bread-mfs-287-a6d07a3519d74ba0b420fa5cbcef4909.jpg,1 cup white sugar,white sugar,cup,1.0,
582,Joy's Easy Banana Bread,15 mins,1 hrs,1 hrs 15 mins,10,1 9x5-inch loaf,"3  ripe bananas, mashed, 1 cup white sugar, 1  egg, ¼ cup melted butter, 1 ½ cups all-purpose flour, 1 teaspoon baking soda, 1 teaspoon salt","Preheat the oven to 325 degrees F (165 degrees C). Grease a 9x5-inch loaf pan.
Combine bananas, sugar, egg, and butter together in a bowl. Mix flour and baking soda together in a separate bowl; stir into banana mixture until batter is just mixed. Stir in salt; pour batter into the prepared loaf pan.
Bake in the preheated oven until a toothpick inserted in the center of the bread comes out clean, about 1 hour.











Dotdash Meredith Food Studios
",4.8,https://www.allrecipes.com/recipe/241707/joys-easy-banana-bread/,/Bread/Quick Bread Recipes/Fruit Bread Recipes/Banana Bread/,"Total Fat 5g 7%, Saturated Fat 3g 16%, Cholesterol 31mg 10%, Sodium 399mg 17%, Total Carbohydrate 42g 15%, Dietary Fiber 1g 5%, Total Sugars 24g, Protein 3g, Vitamin C 3mg 16%, Calcium 9mg 1%, Iron 1mg 6%, Potassium 155mg 3%","Prep Time: 15 mins, Cook Time: 1 hrs, Total Time: 1 hrs 15 mins, Servings: 10, Yield: 1 9x5-inch loaf",https://www.allrecipes.com/thmb/j7X-zgn5hOCJDqi21G0PHjZtPyQ=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/241707-joys-easy-banana-bread-mfs-287-a6d07a3519d74ba0b420fa5cbcef4909.jpg,1  egg,egg,,1.0,
582,Joy's Easy Banana Bread,15 mins,1 hrs,1 hrs 15 mins,10,1 9x5-inch loaf,"3  ripe bananas, mashed, 1 cup white sugar, 1  egg, ¼ cup melted butter, 1 ½ cups all-purpose flour, 1 teaspoon baking soda, 1 teaspoon salt","Preheat the oven to 325 degrees F (165 degrees C). Grease a 9x5-inch loaf pan.
Combine bananas, sugar, egg, and butter together in a bowl. Mix flour and baking soda together in a separate bowl; stir into banana mixture until batter is just mixed. Stir in salt; pour batter into the prepared loaf pan.
Bake in the preheated oven until a toothpick inserted in the center of the bread comes out clean, about 1 hour.











Dotdash Meredith Food Studios
",4.8,https://www.allrecipes.com/recipe/241707/joys-easy-banana-bread/,/Bread/Quick Bread Recipes/Fruit Bread Recipes/Banana Bread/,"Total Fat 5g 7%, Saturated Fat 3g 16%, Cholesterol 31mg 10%, Sodium 399mg 17%, Total Carbohydrate 42g 15%, Dietary Fiber 1g 5%, Total Sugars 24g, Protein 3g, Vitamin C 3mg 16%, Calcium 9mg 1%, Iron 1mg 6%, Potassium 155mg 3%","Prep Time: 15 mins, Cook Time: 1 hrs, Total Time: 1 hrs 15 mins, Servings: 10, Yield: 1 9x5-inch loaf",https://www.allrecipes.com/thmb/j7X-zgn5hOCJDqi21G0PHjZtPyQ=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/241707-joys-easy-banana-bread-mfs-287-a6d07a3519d74ba0b420fa5cbcef4909.jpg,¼ cup melted butter,butter,cup,0.25,melted
582,Joy's Easy Banana Bread,15 mins,1 hrs,1 hrs 15 mins,10,1 9x5-inch loaf,"3  ripe bananas, mashed, 1 cup white sugar, 1  egg, ¼ cup melted butter, 1 ½ cups all-purpose flour, 1 teaspoon baking soda, 1 teaspoon salt","Preheat the oven to 325 degrees F (165 degrees C). Grease a 9x5-inch loaf pan.
Combine bananas, sugar, egg, and butter together in a bowl. Mix flour and baking soda together in a separate bowl; stir into banana mixture until batter is just mixed. Stir in salt; pour batter into the prepared loaf pan.
Bake in the preheated oven until a toothpick inserted in the center of the bread comes out clean, about 1 hour.











Dotdash Meredith Food Studios
",4.8,https://www.allrecipes.com/recipe/241707/joys-easy-banana-bread/,/Bread/Quick Bread Recipes/Fruit Bread Recipes/Banana Bread/,"Total Fat 5g 7%, Saturated Fat 3g 16%, Cholesterol 31mg 10%, Sodium 399mg 17%, Total Carbohydrate 42g 15%, Dietary Fiber 1g 5%, Total Sugars 24g, Protein 3g, Vitamin C 3mg 16%, Calcium 9mg 1%, Iron 1mg 6%, Potassium 155mg 3%","Prep Time: 15 mins, Cook Time: 1 hrs, Total Time: 1 hrs 15 mins, Servings: 10, Yield: 1 9x5-inch loaf",https://www.allrecipes.com/thmb/j7X-zgn5hOCJDqi21G0PHjZtPyQ=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/241707-joys-easy-banana-bread-mfs-287-a6d07a3519d74ba0b420fa5cbcef4909.jpg,1 ½ cups all-purpose flour,½ cups purpose flour,,1.0,
582,Joy's Easy Banana Bread,15 mins,1 hrs,1 hrs 15 mins,10,1 9x5-inch loaf,"3  ripe bananas, mashed, 1 cup white sugar, 1  egg, ¼ cup melted butter, 1 ½ cups all-purpose flour, 1 teaspoon baking soda, 1 teaspoon salt","Preheat the oven to 325 degrees F (165 degrees C). Grease a 9x5-inch loaf pan.
Combine bananas, sugar, egg, and butter together in a bowl. Mix flour and baking soda together in a separate bowl; stir into banana mixture until batter is just mixed. Stir in salt; pour batter into the prepared loaf pan.
Bake in the preheated oven until a toothpick inserted in the center of the bread comes out clean, about 1 hour.











Dotdash Meredith Food Studios
",4.8,https://www.allrecipes.com/recipe/241707/joys-easy-banana-bread/,/Bread/Quick Bread Recipes/Fruit Bread Recipes/Banana Bread/,"Total Fat 5g 7%, Saturated Fat 3g 16%, Cholesterol 31mg 10%, Sodium 399mg 17%, Total Carbohydrate 42g 15%, Dietary Fiber 1g 5%, Total Sugars 24g, Protein 3g, Vitamin C 3mg 16%, Calcium 9mg 1%, Iron 1mg 6%, Potassium 155mg 3%","Prep Time: 15 mins, Cook Time: 1 hrs, Total Time: 1 hrs 15 mins, Servings: 10, Yield: 1 9x5-inch loaf",https://www.allrecipes.com/thmb/j7X-zgn5hOCJDqi21G0PHjZtPyQ=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/241707-joys-easy-banana-bread-mfs-287-a6d07a3519d74ba0b420fa5cbcef4909.jpg,1 teaspoon baking soda,soda,teaspoon,1.0,
582,Joy's Easy Banana Bread,15 mins,1 hrs,1 hrs 15 mins,10,1 9x5-inch loaf,"3  ripe bananas, mashed, 1 cup white sugar, 1  egg, ¼ cup melted butter, 1 ½ cups all-purpose flour, 1 teaspoon baking soda, 1 teaspoon salt","Preheat the oven to 325 degrees F (165 degrees C). Grease a 9x5-inch loaf pan.
Combine bananas, sugar, egg, and butter together in a bowl. Mix flour and baking soda together in a separate bowl; stir into banana mixture until batter is just mixed. Stir in salt; pour batter into the prepared loaf pan.
Bake in the preheated oven until a toothpick inserted in the center of the bread comes out clean, about 1 hour.











Dotdash Meredith Food Studios
",4.8,https://www.allrecipes.com/recipe/241707/joys-easy-banana-bread/,/Bread/Quick Bread Recipes/Fruit Bread Recipes/Banana Bread/,"Total Fat 5g 7%, Saturated Fat 3g 16%, Cholesterol 31mg 10%, Sodium 399mg 17%, Total Carbohydrate 42g 15%, Dietary Fiber 1g 5%, Total Sugars 24g, Protein 3g, Vitamin C 3mg 16%, Calcium 9mg 1%, Iron 1mg 6%, Potassium 155mg 3%","Prep Time: 15 mins, Cook Time: 1 hrs, Total Time: 1 hrs 15 mins, Servings: 10, Yield: 1 9x5-inch loaf",https://www.allrecipes.com/thmb/j7X-zgn5hOCJDqi21G0PHjZtPyQ=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/241707-joys-easy-banana-bread-mfs-287-a6d07a3519d74ba0b420fa5cbcef4909.jpg,1 teaspoon salt,salt,teaspoon,1.0,
657,Char Siu (Chinese Barbeque Pork),15 mins,1 hrs 10 mins,2 days 1 hrs 25 mins,4,4 servings,"2 tablespoons honey, 2 tablespoons Shaoxing cooking wine, 1 tablespoon hoisin sauce, 1 tablespoon pureed kiwi, 1 tablespoon Chinese dark soy sauce, 1 tablespoon Thai chile sauce, 2 cloves garlic, grated, 2 teaspoons oyster sauce, ½ teaspoon Chinese five-spice powder, 1 ½ pounds pork belly, skin removed","Mix honey, cooking wine, hoisin sauce, kiwi, dark soy sauce, chile sauce, garlic, oyster sauce, and five-spice powder together in a large resealable plastic bag. Add pork belly. Seal bag, pressing out as much air as possible.
Place bag on a plate and marinate pork belly in the refrigerator, flipping occasionally, for at least 2 days.
Preheat oven to 275 degrees F (135 degrees C) with a rack in the upper third of the oven. Set a wire rack on a rimmed baking sheet.
Place pork belly on the wire rack, reserving marinade.
Bake pork belly in the preheated oven until the internal temperature reaches 160 degrees F (71 degrees C), about 1 hour. Remove pork belly from the oven; baste with reserved marinade.
Move oven rack to the top position and preheat the oven's broiler.
Broil pork until it is dark and glossy and the edges start to blacken, about 5 minutes. Flip and baste on the second side. Continue broiling until second side darkens and starts to blacken, about 5 minutes more. Slice with a sharp knife.",5.0,https://www.allrecipes.com/recipe/257428/char-siu-chinese-barbeque-pork/,/Cuisine/Asian/Chinese/,"Total Fat 24g 30%, Saturated Fat 8g 39%, Cholesterol 62mg 21%, Sodium 1809mg 79%, Total Carbohydrate 13g 5%, Dietary Fiber 0g 1%, Total Sugars 10g, Protein 21g, Vitamin C 5mg 23%, Calcium 15mg 1%, Iron 1mg 7%, Potassium 345mg 7%","Prep Time: 15 mins, Cook Time: 1 hrs 10 mins, Additional Time: 2 days, Total Time: 2 days 1 hrs 25 mins, Servings: 4, Yield: 4 servings",https://www.allrecipes.com/thmb/AX8NCGAiv5yQWFouOv7G2pKTGaE=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/4513143-b7c407dd186d4db08e4ae981aec21d15.jpg,2 tablespoons honey,honey,tablespoon,2.0,
657,Char Siu (Chinese Barbeque Pork),15 mins,1 hrs 10 mins,2 days 1 hrs 25 mins,4,4 servings,"2 tablespoons honey, 2 tablespoons Shaoxing cooking wine, 1 tablespoon hoisin sauce, 1 tablespoon pureed kiwi, 1 tablespoon Chinese dark soy sauce, 1 tablespoon Thai chile sauce, 2 cloves garlic, grated, 2 teaspoons oyster sauce, ½ teaspoon Chinese five-spice powder, 1 ½ pounds pork belly, skin removed","Mix honey, cooking wine, hoisin sauce, kiwi, dark soy sauce, chile sauce, garlic, oyster sauce, and five-spice powder together in a large resealable plastic bag. Add pork belly. Seal bag, pressing out as much air as possible.
Place bag on a plate and marinate pork belly in the refrigerator, flipping occasionally, for at least 2 days.
Preheat oven to 275 degrees F (135 degrees C) with a rack in the upper third of the oven. Set a wire rack on a rimmed baking sheet.
Place pork belly on the wire rack, reserving marinade.
Bake pork belly in the preheated oven until the internal temperature reaches 160 degrees F (71 degrees C), about 1 hour. Remove pork belly from the oven; baste with reserved marinade.
Move oven rack to the top position and preheat the oven's broiler.
Broil pork until it is dark and glossy and the edges start to blacken, about 5 minutes. Flip and baste on the second side. Continue broiling until second side darkens and starts to blacken, about 5 minutes more. Slice with a sharp knife.",5.0,https://www.allrecipes.com/recipe/257428/char-siu-chinese-barbeque-pork/,/Cuisine/Asian/Chinese/,"Total Fat 24g 30%, Saturated Fat 8g 39%, Cholesterol 62mg 21%, Sodium 1809mg 79%, Total Carbohydrate 13g 5%, Dietary Fiber 0g 1%, Total Sugars 10g, Protein 21g, Vitamin C 5mg 23%, Calcium 15mg 1%, Iron 1mg 7%, Potassium 345mg 7%","Prep Time: 15 mins, Cook Time: 1 hrs 10 mins, Additional Time: 2 days, Total Time: 2 days 1 hrs 25 mins, Servings: 4, Yield: 4 servings",https://www.allrecipes.com/thmb/AX8NCGAiv5yQWFouOv7G2pKTGaE=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/4513143-b7c407dd186d4db08e4ae981aec21d15.jpg,2 tablespoons Shaoxing cooking wine,wine,tablespoon,2.0,
657,Char Siu (Chinese Barbeque Pork),15 mins,1 hrs 10 mins,2 days 1 hrs 25 mins,4,4 servings,"2 tablespoons honey, 2 tablespoons Shaoxing cooking wine, 1 tablespoon hoisin sauce, 1 tablespoon pureed kiwi, 1 tablespoon Chinese dark soy sauce, 1 tablespoon Thai chile sauce, 2 cloves garlic, grated, 2 teaspoons oyster sauce, ½ teaspoon Chinese five-spice powder, 1 ½ pounds pork belly, skin removed","Mix honey, cooking wine, hoisin sauce, kiwi, dark soy sauce, chile sauce, garlic, oyster sauce, and five-spice powder together in a large resealable plastic bag. Add pork belly. Seal bag, pressing out as much air as possible.
Place bag on a plate and marinate pork belly in the refrigerator, flipping occasionally, for at least 2 days.
Preheat oven to 275 degrees F (135 degrees C) with a rack in the upper third of the oven. Set a wire rack on a rimmed baking sheet.
Place pork belly on the wire rack, reserving marinade.
Bake pork belly in the preheated oven until the internal temperature reaches 160 degrees F (71 degrees C), about 1 hour. Remove pork belly from the oven; baste with reserved marinade.
Move oven rack to the top position and preheat the oven's broiler.
Broil pork until it is dark and glossy and the edges start to blacken, about 5 minutes. Flip and baste on the second side. Continue broiling until second side darkens and starts to blacken, about 5 minutes more. Slice with a sharp knife.",5.0,https://www.allrecipes.com/recipe/257428/char-siu-chinese-barbeque-pork/,/Cuisine/Asian/Chinese/,"Total Fat 24g 30%, Saturated Fat 8g 39%, Cholesterol 62mg 21%, Sodium 1809mg 79%, Total Carbohydrate 13g 5%, Dietary Fiber 0g 1%, Total Sugars 10g, Protein 21g, Vitamin C 5mg 23%, Calcium 15mg 1%, Iron 1mg 7%, Potassium 345mg 7%","Prep Time: 15 mins, Cook Time: 1 hrs 10 mins, Additional Time: 2 days, Total Time: 2 days 1 hrs 25 mins, Servings: 4, Yield: 4 servings",https://www.allrecipes.com/thmb/AX8NCGAiv5yQWFouOv7G2pKTGaE=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/4513143-b7c407dd186d4db08e4ae981aec21d15.jpg,1 tablespoon hoisin sauce,hoisin sauce,tablespoon,1.0,
